store_id,store_name,ownership_type,state_region,country_code,longitude,latitude
14124,Safeway-Pullman #2639,Licensed Store,WA,US,-117.18,46.72
1012266,33rd btwn 5th & 6th,Company Owned,NY,US,-73.99,40.75
8606,I-540 & Pleasant Grove,Company Owned,AR,US,-94.15,36.28
69035,天津水游城店,Company Owned,12,CN,117.17,39.15
116463,Crown Isle,Company Owned,BC,CA,-124.96,49.71
16833,Jewel-Osco Glenview #2501,Licensed Store,IL,US,-87.82,42.08
1006086,"Murrysville, Rte 22",Company Owned,PA,US,-79.7,40.43
16444,1615 N. Federal Hwy,Company Owned,FL,US,-80.12,26.15
1006071,石家庄勒泰中心2店,Company Owned,13,CN,114.51,38.05
1809,碧瑶店,Joint Venture,31,CN,121.43,31.21
113542,Aviacion,Licensed Store,LIM,PE,-77.0,-12.12
1013888,Binus Kemanggisan,Licensed Store,JW,ID,106.79,-6.2
7765,AAFES/ FT STEWART /Exchange,Licensed Store,GA,US,-81.64,31.97
17857,Old Silo S.C.,Company Owned,MD,US,-77.07,39.13
1005818,Velikan,Joint Venture,SPE,RU,30.31,59.96
1006472,Wake Forest University North Campus,Licensed Store,NC,US,-80.28,36.14
10286,Aspen & Kenosha,Company Owned,OK,US,-95.81,36.06
13733,Harrisburg Route 22,Company Owned,PA,US,-76.8,40.31
1014213,Hwy 290 & 34th St,Company Owned,TX,US,-95.47,29.82
11495,Safeway-Roseville #1890,Licensed Store,CA,US,-121.29,38.76
1012611,武威东路店,Joint Venture,31,CN,121.41,31.28
13572,"Harvard Sq., The Garage",Company Owned,MA,US,-71.12,42.37
334,Save-on-Foods - Fort McMurray,Licensed Store,AB,CA,-111.43,56.73
633,Bankers Hall Plus +15,Company Owned,AB,CA,-114.07,51.05
8036,Safeway - Tacoma #1436,Licensed Store,WA,US,-122.41,47.19
6088,Zhong Cheng,Joint Venture,TPE,TW,121.63,25.05
1593,汤臣店,Joint Venture,31,CN,121.52,31.23
18580,Wurzbach Rd & Gardendale St,Company Owned,TX,US,-98.57,29.52
1011785,Futakotamagawa TSUTAYA ELECTRICS,Licensed Store,13,JP,139.63,35.61
1007384,东莞星玺广场分店,Company Owned,44,CN,113.78,23.03
1181,Champlain Mall,Company Owned,BC,CA,-123.04,49.22
7011,Castaic Rd & Lake Hughes,Company Owned,CA,US,-118.62,34.5
1009357,廊坊三河天洋广场咖啡店,Company Owned,11,CN,116.82,39.97
69654,2 Stavanger Drive,Company Owned,NL,CA,-52.72,47.61
1012452,Teavana - Peninsula Town Center,Company Owned,VA,US,-76.39,37.04
11300,Freeport & Meadowview - Sacramento,Company Owned,CA,US,-121.5,38.48
8478,"Stratford, Barnum Avenue",Company Owned,CT,US,-73.13,41.2
18047,Safeway - Nogales #1229,Licensed Store,AZ,US,-110.94,31.37
13422,Chapman & Main,Company Owned,CA,US,-117.87,33.79
2007,Kurfuerstendamm 61,Company Owned,BE,DE,13.31,52.5
12369,"Capitol Hill, DC",Company Owned,DC,US,-77.0,38.89
92179,常州富克斯店,Joint Venture,32,CN,119.96,31.72
113435,NJ James Cooper Travel Plaza,Licensed Store,NJ,US,-74.89,39.98
1012302,Family Fresh - Omaha # 811,Licensed Store,NE,US,-96.23,41.23
1353,Robson & Jervis,Company Owned,BC,CA,-123.13,49.29
1016257,Al Riqqa Park,Licensed Store,AH,KW,48.06,29.09
18193,Safeway-Manteca #3124,Licensed Store,CA,US,-121.19,37.8
10446,Pines Blvd & 96th,Company Owned,FL,US,-80.27,26.01
1014605,S Maison,Licensed Store,00,PH,121.0,14.54
1013631,Amioun,Licensed Store,BA,LB,35.81,34.3
17316,Airport Park & Commerce,Company Owned,CA,US,-123.2,39.13
4186,JR Tokai Shinagawa Eki Rachinai,Licensed Store,13,JP,139.74,35.63
1008828,Target Watchung,Licensed Store,NJ,US,-74.41,40.64
15887,Pebble Marketplace,Company Owned,NV,US,-115.09,36.03
1006353,Chungnam Dangjin,Joint Venture,44,KR,126.38,36.53
89081,Eastern Hospital,Licensed Store,91,CN,114.24,22.27
10071,"Towers, VA",Company Owned,VA,US,-79.96,37.25
17957,129 Electric Road,Company Owned,VA,US,-80.03,37.3
4986,ITESM Toluca,Licensed Store,MX,MX,-99.7,19.27
9441,Harris Teeter-Virginia Beach #239,Licensed Store,VA,US,-76.06,36.75
113882,Omni,Licensed Store,L,IE,-6.25,53.39
10885,I-45 & Cypresswood,Company Owned,TX,US,-95.43,30.05
1006917,635 & Northwest Hwy,Company Owned,TX,US,-96.66,32.86
2500,Inverness - Eastgate Centre,Company Owned,SCT,GB,-4.22,57.48
1016676,HUN_SBUX_Budapest_Keleti_ILS,Joint Venture,BU,HU,19.08,47.5
16277,Parker & Tollway,Company Owned,TX,US,-96.83,33.04
113926,广州西城都荟店,Company Owned,44,CN,113.24,23.11
1016504,Gwangju Duam town,Joint Venture,29,KR,126.94,35.16
14873,Albertsons-Orange #6534,Licensed Store,CA,US,-117.84,33.8
9098,Promenade on the Peninsula,Company Owned,CA,US,-118.37,33.77
13310,Point Loma,Company Owned,CA,US,-117.21,32.75
1012232,Zhongxiao-Banqiao,Joint Venture,TPQ,TW,121.46,25.0
13626,111 E. Chestnut,Company Owned,IL,US,-87.63,41.9
5014,Horacio,Licensed Store,DIF,MX,-99.19,19.43
20186,254 Des Voeus Road Central,Licensed Store,91,CN,114.15,22.29
7395,The Signature @ MGM,Licensed Store,NV,US,-115.17,36.11
1009779,Standard Plaza - Portland,Company Owned,OR,US,-122.68,45.52
18227,Hwy 370 & 72nd,Company Owned,NE,US,-96.02,41.14
1013703,Price Chopper Pittsfield 140,Licensed Store,MA,US,-73.2,42.47
1113,Langley / Chapters,Company Owned,BC,CA,-122.67,49.11
14496,Kukui Mall,Company Owned,HI,US,-156.45,20.73
1006538,大华乐购店,Joint Venture,31,CN,121.41,31.27
2843,Surrey Quays Shopping Ctr - Ground,Company Owned,ENG,GB,-0.05,51.49
1006522,8号桥店,Joint Venture,31,CN,121.47,31.21
1009841,Starbucks,Licensed Store,01,TR,35.3,37.05
4875,Galerias Diana Plaza Emporio,Licensed Store,GRO,MX,-99.87,16.86
1011657,Orbita,Joint Venture,MOW,RU,37.39,55.81
15702,West Road & Beltway 8,Company Owned,TX,US,-95.56,29.9
1005808,1417 Kings Highway,Company Owned,NY,US,-73.96,40.61
11320,Spout Run,Company Owned,VA,US,-77.1,38.9
13880,Stanford Ranch & Park - Rocklin,Company Owned,CA,US,-121.26,38.81
1005763,Promenade Parkway & I-110,Company Owned,MS,US,-88.9,30.46
1012462,Teavana - Bramalea City Centre,Company Owned,ON,CA,-79.72,43.72
1016659,新华联购物中心店,Joint Venture,31,CN,121.31,31.2
16287,Grant & Swan,Company Owned,AZ,US,-110.89,32.25
1005415,Tokorozawa Keyakidai,Joint Venture,11,JP,139.46,35.8
1015474,Ming & Real,Company Owned,CA,US,-119.05,35.34
13769,Carrs-Ketchikan #1818,Licensed Store,AK,US,-131.67,55.35
114012,ATL Terminal C Gate 16,Licensed Store,GA,US,-84.43,33.64
88711,Tokai University Hospital,Joint Venture,17,JP,139.31,35.41
91724,长沙雨花亭凯德店,Company Owned,43,CN,113.0,28.15
1010283,Federal & 5th,Company Owned,FL,US,-80.08,26.37
1340,208th & Fraser - Langley,Company Owned,BC,CA,-122.65,49.1
9252,O'Hare Travel Oasis Space K2,Licensed Store,IL,US,-87.88,41.95
1012305,Central West Gate-2nd Floor,Company Owned,12,TH,100.41,13.88
7364,"Lake Placid, Main St",Company Owned,NY,US,-73.99,44.29
13290,Albertsons-Hailey #130,Licensed Store,ID,US,-114.32,43.53
13859,"Herndon & Clovis, Clovis",Company Owned,CA,US,-119.7,36.84
1006795,Great Neck & Mill Dam,Company Owned,VA,US,-76.04,36.88
1012976,宁波海曙镇明路店,Joint Venture,33,CN,121.55,29.87
113306,frente Minami-Osawa,Joint Venture,13,JP,139.38,35.61
1011256,Menara Bidakara,Licensed Store,JW,ID,106.84,-6.24
12412,Bear Valley & I-15,Company Owned,CA,US,-117.35,34.47
2714,Wardour Street/Brewer Street,Company Owned,ENG,GB,-0.13,51.51
1016552,JAVA,Licensed Store,JW,ID,106.83,-6.22
91359,King Soopers-Thornton #101,Licensed Store,CO,US,-104.94,39.94
19150,Leicester Uni,Licensed Store,ENG,GB,-1.13,52.62
1011448,Aloma & Balfour,Company Owned,FL,US,-81.32,28.6
19473,HSR Chiayi,Joint Venture,CYQ,TW,120.32,23.46
1007038,Starbucks,Licensed Store,35,TR,27.05,38.39
12764,Safeway-Portland #2448,Licensed Store,OR,US,-122.68,45.52
1015039,Torre Amunategui,Licensed Store,RM,CL,-70.66,-33.44
2379,Cavendish Square,Company Owned,ENG,GB,-0.14,51.52
68289,Shinsaibashi BIG STEP,Joint Venture,27,JP,135.5,34.67
1016388,Mundo E,Licensed Store,MX,MX,-99.23,19.52
3052,Centre Parcs Elveden Lakeside,Licensed Store,ENG,GB,0.63,52.45
14940,9th & Taylor,Company Owned,OR,US,-122.68,45.52
7868,Safeway - Bisbee #261,Licensed Store,AZ,US,-109.92,31.4
671,"100 Trainyards Drive, Unit 14A",Company Owned,ON,CA,-75.65,45.41
1013409,AEON Klebang,Licensed Store,08,MY,101.1,4.64
1011697,Headington - London Road,Franchise,ENG,GB,-1.21,51.76
1016223,VONS - San Diego #3323,Licensed Store,CA,US,-117.15,32.96
1010147,Yurakucho Bldg. 1F,Joint Venture,13,JP,139.76,35.68
1015520,Centre For Applied Technology,Licensed Store,AB,CA,-113.5,53.57
4844,MEX - Mexico City Airport T2 PA INT,Licensed Store,DIF,MX,-99.08,19.42
16802,Mathilda & Maude - Sunnyvale,Company Owned,CA,US,-122.03,37.39
2496,Birmingham - Colmore Row,Company Owned,ENG,GB,-1.9,52.48
8134,First St & Broadway,Company Owned,FL,US,-81.87,26.64
1006550,Yongin Jungbudaero,Joint Venture,41,KR,127.07,37.29
10960,Lake Forest & Dimension,Company Owned,CA,US,-117.67,33.66
113874,Angeles Acoxpa,Licensed Store,DIF,MX,-99.14,19.3
32298,Bourbon Shopping,Company Owned,SP,BR,-46.68,-23.53
9460,501 San Mateo Avenue,Company Owned,CA,US,-122.41,37.62
421,Kingsway Ave & 117St,Company Owned,AB,CA,-113.52,53.57
1012450,Teavana - Streets at Southpoint,Company Owned,NC,US,-78.94,35.91
1008882,Castlefield & Caledonia CA,Company Owned,ON,CA,-79.46,43.7
18157,Loughborough & I 55,Company Owned,MO,US,-90.26,38.56
69598,石家庄万象天成店,Company Owned,13,CN,114.48,38.04
16674,Greenway Shopping Center,Company Owned,MD,US,-76.88,38.99
17920,Giant-McLean #758,Licensed Store,VA,US,-77.18,38.93
1012871,Teavana - ABQ Uptown,Company Owned,NM,US,-106.57,35.1
1005429,Alice & Broad Street - Sumter,Company Owned,SC,US,-80.39,33.96
12719,Oak Lawn-103rd & Cicero,Company Owned,IL,US,-87.74,41.71
13227,Kowalski-White Bear Lake #4727,Licensed Store,MN,US,-93.02,45.07
18388,"Western Springs, Burlington Ave",Company Owned,IL,US,-87.9,41.81
1013588,Target Boise T-1230,Licensed Store,ID,US,-116.35,43.66
9982,Safeway - Willcox #272,Licensed Store,AZ,US,-109.84,32.26
1007230,广州邦华环球国际分店,Company Owned,44,CN,113.32,23.12
5181,SS2,Licensed Store,10,MY,101.62,3.12
10186,Port Charlotte,Company Owned,FL,US,-82.15,27.01
1012402,Teavana - Stoneridge Center,Company Owned,CA,US,-121.93,37.69
18980,부천역사점,Joint Venture,41,KR,126.78,37.48
1015671,Binghamton U at Hinman Dining Hall,Licensed Store,NY,US,-75.91,42.1
3742,Ginza Marronnier-dori,Joint Venture,13,JP,139.77,35.67
2663,Golders Green,Company Owned,ENG,GB,-0.2,51.57
1007892,Dempster & Dodge,Company Owned,IL,US,-87.7,42.04
8565,Fred Meyer-Medford #195,Licensed Store,OR,US,-122.87,42.35
13440,Copper Hill & Seco Canyon,Company Owned,CA,US,-118.53,34.46
12222,Galpin Motors - Jaguar Showroom,Licensed Store,CA,US,-118.47,34.22
1009337,萧山旺角城店,Joint Venture,33,CN,120.27,30.17
1013478,Shibuya Modi,Company Owned,13,JP,139.7,35.66
5789,Langsuan,Company Owned,10,TH,100.54,13.74
3564,AEON MALL Sapporo Naebo,Joint Venture,01,JP,141.4,43.08
1338,421 Richmond Road,Company Owned,ON,CA,-75.76,45.39
13190,Commodore Perry Travel Plaza,Licensed Store,OH,US,-82.96,41.37
4395,Akihabara Eki-mae,Joint Venture,13,JP,139.77,35.7
1013049,Marcos Highway - Antipolo,Licensed Store,40,PH,121.17,14.59
11291,27th & 6th,Company Owned,NY,US,-73.99,40.75
12331,Target Dayton T-1940,Licensed Store,OH,US,-84.1,39.66
1015619,Central Nakhonsithammarat,Company Owned,80,TH,99.97,8.38
86,Old Town Commercial Island,Licensed Store,DU,AE,55.28,25.19
4398,Shinkamagaya,Joint Venture,12,JP,140.0,35.77
11836,"Rosecrans & The 405 Fwy, Hawthorne",Company Owned,CA,US,-118.37,33.9
5913,Starbucks,Licensed Store,34,TR,28.99,41.03
1006718,Petronas Bayu Senibong,Licensed Store,01,MY,103.8,1.49
8570,Woodward & Mack,Company Owned,MI,US,-83.06,42.35
17867,Eastridge Mall- Casper,Company Owned,WY,US,-106.26,42.85
15108,Ventura & Hayvenhurst,Company Owned,CA,US,-118.49,34.16
4777,أبراج عالية وغالية,Licensed Store,AH,KW,48.13,29.15
1149,Westhills,Company Owned,AB,CA,-114.17,51.01
87559,King Soopers-Denver #93,Licensed Store,CO,US,-104.9,39.76
3147,North Finchley - High Road,Company Owned,ENG,GB,-0.18,51.62
1015841,百联世纪购物中心B1店,Joint Venture,31,CN,121.53,31.23
19426,Centro Medico ABC Santa Fe,Licensed Store,DIF,MX,-99.28,19.36
69955,CSU Monterey Bay,Licensed Store,CA,US,-121.79,36.65
1005190,Hailsham - A22/A267 North Street,Franchise,ENG,GB,0.23,50.88
5958,Starbucks,Licensed Store,34,TR,28.88,41.01
1007590,Universal City Walk - Lower Level,Licensed Store,FL,US,-81.46,28.47
20111,Central Chiangrai,Company Owned,57,TH,99.83,19.89
6329,Greenmount & I-64,Company Owned,IL,US,-89.93,38.57
3773,S-PAL Sendai Main Building,Joint Venture,04,JP,140.88,38.26
1015346,Cedar & Herndon,Company Owned,CA,US,-119.75,36.84
1015007,La Huerta,Licensed Store,MIC,MX,-101.22,19.68
1010597,DFO Spencer Street,Licensed Store,VIC,AU,144.95,-37.82
16927,Valley Mall Pkwy & 5th St NE,Company Owned,WA,US,-120.29,47.41
116390,Ghatkopar West,Joint Venture,MH,IN,72.92,19.1
20181,Kyoto Shijo Kawaramachi,Joint Venture,26,JP,135.77,35.0
473,Highway 16 & 75 Street,Company Owned,AB,CA,-110.06,53.28
762,450 Columbia St W,Company Owned,ON,CA,-80.57,43.47
15499,Elmwood,Company Owned,LA,US,-90.19,29.96
14857,Sahara & Decatur,Company Owned,NV,US,-115.21,36.14
18865,青岛青岛延吉万达店,Company Owned,37,CN,120.38,36.09
10839,Target Pflugerville T 2495,Licensed Store,TX,US,-97.6,30.47
14139,Giant 6519 @ Chalfont,Licensed Store,PA,US,-75.24,40.27
18611,15th Ave E,Company Owned,WA,US,-122.31,47.62
1006793,Surrey Park Place,Company Owned,BC,CA,-122.84,49.18
1009974,ABQ - Lomas and Washington,Company Owned,NM,US,-106.6,35.09
14659,43rd & Scatterfield,Company Owned,IN,US,-85.65,40.07
1016412,Lloyd Expwy and Green River Rd,Company Owned,IN,US,-87.49,37.98
1007503,Florida State University-Dirac Libr,Licensed Store,FL,US,-84.3,30.44
18108,"Webster, Hard & Ridge",Company Owned,NY,US,-77.46,43.21
1009423,武汉火车站到达层,Company Owned,42,CN,114.43,30.61
1012287,广州正佳万豪分店,Company Owned,44,CN,113.33,23.13
1013379,Miraflores,Licensed Store,GU,GT,-90.56,14.62
13979,Vons-Riverside #2688,Licensed Store,CA,US,-117.56,33.98
1009909,Microsoft Building - Santiago,Licensed Store,RM,CL,-70.57,-33.39
1010519,Veterans Blvd & Wilshire Place,Company Owned,LA,US,-90.13,30.0
1016520,Save On Foods Bridgewater,Licensed Store,MB,CA,-97.19,49.8
87030,TTDI,Licensed Store,14,MY,101.63,3.14
66224,LIU CW Post,Licensed Store,NY,US,-73.62,40.81
10994,Hwy 77 & E 25th St,Company Owned,FL,US,-85.65,30.22
66292,W Broadway & Leonard Street,Company Owned,NY,US,-74.01,40.72
1009922,Kingdom Center,Licensed Store,01,SA,46.65,24.68
7656,Super Target Lincoln SW  T-2303,Licensed Store,NE,US,-96.66,40.72
1012347,Ciudad Lazaro Cardenas,Licensed Store,MIC,MX,-102.21,17.98
4530,센텀로망스점,Joint Venture,26,KR,129.13,35.17
444,Safeway-Kamloops #56,Licensed Store,BC,CA,-120.36,50.7
2965,University of Surrey - Stag Hill,Licensed Store,ENG,GB,-0.59,51.24
10756,"N. Conway, White Mountain Hwy",Company Owned,NH,US,-71.12,44.02
68460,Saint Xavier University-Morris Hall,Licensed Store,IL,US,-87.72,41.71
19389,Supreme Plaza - Bangkok,Company Owned,10,TH,100.52,13.79
17936,Fulton & Guerneville,Company Owned,CA,US,-122.77,38.45
10246,"Valley & Rigsby, Las Cruces",Company Owned,NM,US,-106.78,32.29
1139,Centre St & 9 Ave N,Company Owned,AB,CA,-114.06,51.06
7917,Hudson-I-94 & Carmichael,Company Owned,WI,US,-92.72,44.96
1013068,The Hub,Licensed Store,C,EG,31.27,30.01
5792,Empire Tower,Company Owned,10,TH,100.53,13.72
18261,Fry's - Tucson #34,Licensed Store,AZ,US,-110.83,32.23
1005837,武汉汉街万达知音广场店,Company Owned,42,CN,114.34,30.56
7543,Irvine Center Drive & Sand Canyon,Company Owned,CA,US,-117.76,33.67
10133,Target Ft. Wayne/Glenbrook T-2217,Licensed Store,IN,US,-85.14,41.11
13240,O'Briens Market - Modesto,Licensed Store,CA,US,-121.05,37.7
13365,Bridgepoint & Hwy  92,Company Owned,CA,US,-122.28,37.56
1013060,Studio City,Licensed Store,92,CN,113.56,22.14
89070,Hermes Plaza,Licensed Store,SU,ID,106.81,-6.24
1014757,Cedar Knolls Hanover,Company Owned,NJ,US,-74.47,40.81
6013,Starbucks,Licensed Store,34,TR,29.0,41.07
113991,Connaught Place - A Block,Joint Venture,DL,IN,77.22,28.63
4149,Tsukuba Eki,Joint Venture,08,JP,140.11,36.08
6981,Poipu Shopping Village,Company Owned,HI,US,-159.46,21.88
1008698,Liverpool Uni Merseyside,Licensed Store,ENG,GB,-2.96,53.41
1007822,Plaza Qu,Licensed Store,NLE,MX,-100.41,25.74
12094,Bowie,Company Owned,MD,US,-76.73,38.98
116337,太原铜锣湾咖啡店,Company Owned,14,CN,112.57,37.87
1015737,Crestwood Commons,Company Owned,IL,US,-87.74,41.65
10205,Bales Thriftway Farmington,Licensed Store,OR,US,-122.86,45.48
2013,Stern Center Potsdam,Company Owned,BB,DE,13.13,52.37
1016691,青岛金狮广场店,Company Owned,37,CN,120.46,36.09
1013144,Fleet - Fleet Road,Franchise,ENG,GB,-0.84,51.28
12690,Glasgow,Company Owned,DE,US,-75.75,39.6
5479,Cristina Condo - Legaspi,Licensed Store,00,PH,121.02,14.56
3049,Kilburn - High Road,Company Owned,ENG,GB,-0.19,51.54
18348,Safeway - Port Angeles #1922,Licensed Store,WA,US,-123.38,48.11
4387,caretta SHIODOME,Joint Venture,13,JP,139.76,35.66
1008086,Main Place,Licensed Store,10,MY,101.58,3.03
10796,Randall's-Austin #2485,Licensed Store,TX,US,-97.79,30.23
68935,SSP Sheffield,Licensed Store,ENG,GB,-1.46,53.38
19175,北京赛特购物中心店,Company Owned,11,CN,116.44,39.91
88242,Big City - 1F,Joint Venture,HSZ,TW,120.92,24.79
1012500,Teavana - Stonebriar Centre,Company Owned,TX,US,-96.81,33.1
1008907,Ciudad Empresarial - Mistral,Licensed Store,RM,CL,-70.62,-33.39
1010106,Sawmill Plaza,Company Owned,OH,US,-83.09,40.1
15299,One International Place,Company Owned,MA,US,-71.05,42.36
1007959,La Consolacion College Manila,Licensed Store,00,PH,120.99,14.6
6907,Imperial Corners,Company Owned,NC,US,-78.85,35.88
10129,HNL Gate 60,Licensed Store,HI,US,-157.92,21.34
1008301,Magarpatta,Joint Venture,MH,IN,73.93,18.52
1016641,Apto. Mty. TC SUE,Licensed Store,NLE,MX,-100.12,25.78
15915,Princeton,Company Owned,NJ,US,-74.66,40.35
1012355,Zhongzheng - Dayuan,Joint Venture,TAO,TW,121.3,25.0
91109,غرناطة-المستوى 0,Licensed Store,01,SA,46.8,24.64
14432,Hwy. 190 & N. Garland,Company Owned,TX,US,-96.64,32.96
1006876,Renai Yanji,Joint Venture,TPE,TW,121.56,25.04
14919,Okemos & Jolly,Company Owned,MI,US,-84.43,42.68
66439,Rosario Norte,Licensed Store,RM,CL,-70.57,-33.41
1014321,济南恒隆二店,Company Owned,37,CN,117.02,36.66
1015000,Peachtree Indust. & Pleasant Hill,Company Owned,GA,US,-84.17,34.0
1005741,Starbucks Colonia Medica,Licensed Store,SS,SV,-89.18,13.71
1005965,Galeries Lafayette La Coupole,Licensed Store,J,FR,2.33,48.87
1012666,Teavana - Northshore Mall,Company Owned,MA,US,-70.89,42.52
10037,Isabel & Vineyard,Company Owned,CA,US,-121.8,37.65
1005920,Target Bellevue T-339,Licensed Store,WA,US,-122.17,47.57
18878,Sokolniki Mall 1st floor,Joint Venture,MOW,RU,37.68,55.79
11468,Mission & A Street,Company Owned,CA,US,-122.09,37.67
1014530,杭州利星1157店,Joint Venture,33,CN,120.17,30.23
11748,Winchester,Company Owned,MA,US,-71.14,42.45
6307,Da Ying,Joint Venture,TXG,TW,120.67,24.15
1007618,West Texas A&M Canyon - Student Cen,Licensed Store,TX,US,-101.92,34.98
1016480,Phạm Ngọc Thạch,Licensed Store,HN,VN,105.83,21.01
17878,Mount Moriah,Company Owned,NC,US,-78.99,35.95
1057,Discovery Harbour,Company Owned,BC,CA,-125.25,50.03
18516,17th & Grand,Company Owned,CA,US,-117.85,33.76
7038,East Market at Fairlakes,Company Owned,VA,US,-77.38,38.86
18835,Central Rama 3,Company Owned,10,TH,100.54,13.7
116518,Burlington-Wayside Commons,Company Owned,MA,US,-71.19,42.48
18436,1703 W Tennessee,Company Owned,FL,US,-84.31,30.45
89381,北京大成路店,Company Owned,11,CN,116.27,39.89
15756,"Madison, Boston Post Road",Company Owned,CT,US,-72.6,41.28
4092,Koriyama MOLTI,Joint Venture,07,JP,140.39,37.4
89630,Busan Sajik,Joint Venture,26,KR,129.06,35.2
91737,Pohang City Hall,Joint Venture,47,KR,129.34,36.02
7299,Target Los Banos T-2359,Licensed Store,CA,US,-120.87,37.06
3099,Vauxhall - Lambeth Road,Company Owned,ENG,GB,-0.12,51.49
8260,Valley View & Alondra,Company Owned,CA,US,-118.03,33.89
1005349,Ralphs La Jolla #108,Licensed Store,CA,US,-117.23,32.87
1014426,Folsom & Dawes,Company Owned,CA,US,-121.31,38.59
1014940,Tottus Molicentro,Licensed Store,LIM,PE,-76.93,-12.08
12983,Oasis Travel Center,Licensed Store,KS,US,-101.06,39.36
1015624,Kinne Ctr - Jacksonville Univeristy,Licensed Store,FL,US,-81.6,30.35
12538,Norwood Rte. 1 North,Company Owned,MA,US,-71.19,42.18
15534,American Canyon & Highway 29,Company Owned,CA,US,-122.25,38.17
18664,Mission Gorge & Carlton Hills,Company Owned,CA,US,-116.99,32.84
7289,Super Target Palmdale East ST-2350,Licensed Store,CA,US,-118.04,34.58
3975,Nakano-dori,Joint Venture,13,JP,139.67,35.71
1087,Coventry Hills,Company Owned,AB,CA,-114.06,51.16
18194,Target St. Petersburg/Park & Tyrone,Licensed Store,FL,US,-82.76,27.81
5729,Capital Towers,Company Owned,01,SG,103.85,1.28
10709,"Kroger-Farragut, TN #686",Licensed Store,TN,US,-84.18,35.88
16679,3122 M Street,Company Owned,DC,US,-77.06,38.91
804,Notre Dame & St-Laurent,Company Owned,QC,CA,-73.56,45.51
2170,Conde Peñalver,Licensed Store,MD,ES,-3.68,40.44
